"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","stimulus","key_press","responses","word","answer"
"audio-keyboard-response","1122","2520664","0.0-1122.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1123","2522694","0.0-1123.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1124","2522925","0.0-1124.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_peat.wav","null","","",""
"survey-text","1125","2526536","0.0-1125.0","bzb5hmc2ggk","3607.7999999998137","","","{""Q0"":""tweet""}","peat","tweet"
"html-keyboard-response","1126","2528552","0.0-1126.0","bzb5hmc2ggk","null","peat","null","","",""
"audio-keyboard-response","1127","2530314","0.0-1127.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1128","2532355","0.0-1128.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1129","2532806","0.0-1129.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_spud.wav","null","","",""
"survey-text","1130","2536968","0.0-1130.0","bzb5hmc2ggk","4159.299999999814","","","{""Q0"":""squid ""}","spud","squid "
"html-keyboard-response","1131","2539005","0.0-1131.0","bzb5hmc2ggk","null","spud","null","","",""
"audio-keyboard-response","1132","2540766","0.0-1132.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1133","2542795","0.0-1133.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1134","2543216","0.0-1134.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_coast.wav","null","","",""
"survey-text","1135","2545384","0.0-1135.0","bzb5hmc2ggk","2164.7999999998137","","","{""Q0"":""toast""}","coast","toast"
"html-keyboard-response","1136","2547396","0.0-1136.0","bzb5hmc2ggk","null","coast","null","","",""
"audio-keyboard-response","1137","2549155","0.0-1137.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1138","2551195","0.0-1138.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1139","2551496","0.0-1139.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_quit.wav","null","","",""
"survey-text","1140","2555256","0.0-1140.0","bzb5hmc2ggk","3756.399999999441","","","{""Q0"":""tweet""}","quit","tweet"
"html-keyboard-response","1141","2557276","0.0-1141.0","bzb5hmc2ggk","null","quit","null","","",""
"audio-keyboard-response","1142","2559046","0.0-1142.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1143","2561066","0.0-1143.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1144","2561557","0.0-1144.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_front.wav","null","","",""
"survey-text","1145","2564160","0.0-1145.0","bzb5hmc2ggk","2599.2999999998137","","","{""Q0"":""front""}","front","front"
"html-keyboard-response","1146","2566207","0.0-1146.0","bzb5hmc2ggk","null","front","null","","",""
"audio-keyboard-response","1147","2567976","0.0-1147.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1148","2570006","0.0-1148.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1149","2570338","0.0-1149.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_shook.wav","null","","",""
"survey-text","1150","2572161","0.0-1150.0","bzb5hmc2ggk","1819.2000000001863","","","{""Q0"":""shoot""}","shook","shoot"
"html-keyboard-response","1151","2574167","0.0-1151.0","bzb5hmc2ggk","null","shook","null","","",""
"audio-keyboard-response","1152","2575927","0.0-1152.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1153","2577957","0.0-1153.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1154","2578258","0.0-1154.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_weep.wav","null","","",""
"survey-text","1155","2581665","0.0-1155.0","bzb5hmc2ggk","3403","","","{""Q0"":""reap""}","weep","reap"
"html-keyboard-response","1156","2583687","0.0-1156.0","bzb5hmc2ggk","null","weep","null","","",""
"audio-keyboard-response","1157","2585457","0.0-1157.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1158","2587487","0.0-1158.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1159","2587788","0.0-1159.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_deaf.wav","null","","",""
"survey-text","1160","2589673","0.0-1160.0","bzb5hmc2ggk","1880.7000000001863","","","{""Q0"":""gust""}","deaf","gust"
"html-keyboard-response","1161","2591688","0.0-1161.0","bzb5hmc2ggk","null","deaf","null","","",""
"audio-keyboard-response","1162","2593458","0.0-1162.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1163","2595498","0.0-1163.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1164","2595989","0.0-1164.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_smart.wav","null","","",""
"survey-text","1165","2599769","0.0-1165.0","bzb5hmc2ggk","3776.300000000745","","","{""Q0"":""smart""}","smart","smart"
"html-keyboard-response","1166","2601798","0.0-1166.0","bzb5hmc2ggk","null","smart","null","","",""
"audio-keyboard-response","1167","2603568","0.0-1167.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1168","2605590","0.0-1168.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1169","2605959","0.0-1169.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_duke.wav","null","","",""
"survey-text","1170","2608632","0.0-1170.0","bzb5hmc2ggk","2669.600000000559","","","{""Q0"":""doot""}","duke","doot"
"html-keyboard-response","1171","2610658","0.0-1171.0","bzb5hmc2ggk","null","duke","null","","",""
"audio-keyboard-response","1172","2612428","0.0-1172.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1173","2614459","0.0-1173.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1174","2614830","0.0-1174.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_fling.wav","null","","",""
"survey-text","1175","2617392","0.0-1175.0","bzb5hmc2ggk","2558.9000000003725","","","{""Q0"":""pay""}","fling","pay"
"html-keyboard-response","1176","2619419","0.0-1176.0","bzb5hmc2ggk","null","fling","null","","",""
"audio-keyboard-response","1177","2621179","0.0-1177.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1178","2623209","0.0-1178.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1179","2623500","0.0-1179.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_lap.wav","null","","",""
"survey-text","1180","2626233","0.0-1180.0","bzb5hmc2ggk","2728.600000000559","","","{""Q0"":""lap""}","lap","lap"
"html-keyboard-response","1181","2628260","0.0-1181.0","bzb5hmc2ggk","null","lap","null","","",""
"audio-keyboard-response","1182","2630030","0.0-1182.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1183","2632059","0.0-1183.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1184","2632390","0.0-1184.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_loose.wav","null","","",""
"survey-text","1185","2634288","0.0-1185.0","bzb5hmc2ggk","1894.2000000001863","","","{""Q0"":""loose""}","loose","loose"
"html-keyboard-response","1186","2636307","0.0-1186.0","bzb5hmc2ggk","null","loose","null","","",""
"audio-keyboard-response","1187","2638061","0.0-1187.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1188","2640080","0.0-1188.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1189","2640471","0.0-1189.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_moth.wav","null","","",""
"survey-text","1190","2646296","0.0-1190.0","bzb5hmc2ggk","5822","","","{""Q0"":""gush""}","moth","gush"
"html-keyboard-response","1191","2648320","0.0-1191.0","bzb5hmc2ggk","null","moth","null","","",""
"audio-keyboard-response","1192","2650090","0.0-1192.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1193","2652100","0.0-1193.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1194","2652391","0.0-1194.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_lush.wav","null","","",""
"survey-text","1195","2654088","0.0-1195.0","bzb5hmc2ggk","1693.2999999998137","","","{""Q0"":""rush""}","lush","rush"
"html-keyboard-response","1196","2656110","0.0-1196.0","bzb5hmc2ggk","null","lush","null","","",""
"audio-keyboard-response","1197","2657871","0.0-1197.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1198","2659890","0.0-1198.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1199","2660242","0.0-1199.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_trip.wav","null","","",""
"survey-text","1200","2665264","0.0-1200.0","bzb5hmc2ggk","5019","","","{""Q0"":""turnip""}","trip","turnip"
"html-keyboard-response","1201","2667301","0.0-1201.0","bzb5hmc2ggk","null","trip","null","","",""
"audio-keyboard-response","1202","2669071","0.0-1202.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1203","2671091","0.0-1203.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1204","2671442","0.0-1204.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_lend.wav","null","","",""
"survey-text","1205","2673136","0.0-1205.0","bzb5hmc2ggk","1690.0999999996275","","","{""Q0"":""lend""}","lend","lend"
"html-keyboard-response","1206","2675161","0.0-1206.0","bzb5hmc2ggk","null","lend","null","","",""
"audio-keyboard-response","1207","2676921","0.0-1207.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1208","2678932","0.0-1208.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1209","2679202","0.0-1209.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_tree.wav","null","","",""
"survey-text","1210","2683272","0.0-1210.0","bzb5hmc2ggk","4066.199999999255","","","{""Q0"":""thirty""}","tree","thirty"
"html-keyboard-response","1211","2685302","0.0-1211.0","bzb5hmc2ggk","null","tree","null","","",""
"audio-keyboard-response","1212","2687072","0.0-1212.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1213","2689102","0.0-1213.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1214","2689523","0.0-1214.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_gape.wav","null","","",""
"survey-text","1215","2691856","0.0-1215.0","bzb5hmc2ggk","2329.2999999998137","","","{""Q0"":""grape""}","gape","grape"
"html-keyboard-response","1216","2693882","0.0-1216.0","bzb5hmc2ggk","null","gape","null","","",""
"audio-keyboard-response","1217","2695642","0.0-1217.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1218","2697662","0.0-1218.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1219","2697963","0.0-1219.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_sin.wav","null","","",""
"survey-text","1220","2702232","0.0-1220.0","bzb5hmc2ggk","4265.200000000186","","","{""Q0"":""silk""}","sin","silk"
"html-keyboard-response","1221","2704272","0.0-1221.0","bzb5hmc2ggk","null","sin","null","","",""
"audio-keyboard-response","1222","2706033","0.0-1222.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1223","2708063","0.0-1223.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1224","2708374","0.0-1224.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_cheap.wav","null","","",""
"survey-text","1225","2710568","0.0-1225.0","bzb5hmc2ggk","2190.7999999998137","","","{""Q0"":""cheap""}","cheap","cheap"
"html-keyboard-response","1226","2712583","0.0-1226.0","bzb5hmc2ggk","null","cheap","null","","",""
"audio-keyboard-response","1227","2714343","0.0-1227.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1228","2716363","0.0-1228.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1229","2716704","0.0-1229.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_rib.wav","null","","",""
"survey-text","1230","2719968","0.0-1230.0","bzb5hmc2ggk","3260.5","","","{""Q0"":""ruin""}","rib","ruin"
"html-keyboard-response","1231","2721993","0.0-1231.0","bzb5hmc2ggk","null","rib","null","","",""
"audio-keyboard-response","1232","2723753","0.0-1232.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1233","2725784","0.0-1233.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1234","2726184","0.0-1234.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_mast.wav","null","","",""
"survey-text","1235","2728208","0.0-1235.0","bzb5hmc2ggk","2019.9000000003725","","","{""Q0"":""east""}","mast","east"
"html-keyboard-response","1236","2730234","0.0-1236.0","bzb5hmc2ggk","null","mast","null","","",""
"audio-keyboard-response","1237","2731994","0.0-1237.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1238","2734014","0.0-1238.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1239","2734435","0.0-1239.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_fake.wav","null","","",""
"survey-text","1240","2736832","0.0-1240.0","bzb5hmc2ggk","2393.2000000001863","","","{""Q0"":""hike""}","fake","hike"
"html-keyboard-response","1241","2738875","0.0-1241.0","bzb5hmc2ggk","null","fake","null","","",""
"audio-keyboard-response","1242","2740628","0.0-1242.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1243","2742634","0.0-1243.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1244","2742985","0.0-1244.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_seep.wav","null","","",""
"survey-text","1245","2748280","0.0-1245.0","bzb5hmc2ggk","5290.600000000559","","","{""Q0"":""seat""}","seep","seat"
"html-keyboard-response","1246","2750305","0.0-1246.0","bzb5hmc2ggk","null","seep","null","","",""
"audio-keyboard-response","1247","2752065","0.0-1247.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1248","2754105","0.0-1248.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1249","2754566","0.0-1249.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_skip.wav","null","","",""
"survey-text","1250","2756248","0.0-1250.0","bzb5hmc2ggk","1678.2000000001863","","","{""Q0"":""skip""}","skip","skip"
"html-keyboard-response","1251","2758255","0.0-1251.0","bzb5hmc2ggk","null","skip","null","","",""
"audio-keyboard-response","1252","2760015","0.0-1252.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1253","2762045","0.0-1253.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1254","2762356","0.0-1254.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_toad.wav","null","","",""
"survey-text","1255","2764544","0.0-1255.0","bzb5hmc2ggk","2183.9000000003725","","","{""Q0"":""toad""}","toad","toad"
"html-keyboard-response","1256","2766566","0.0-1256.0","bzb5hmc2ggk","null","toad","null","","",""
"audio-keyboard-response","1257","2768326","0.0-1257.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1258","2770356","0.0-1258.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1259","2770707","0.0-1259.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_such.wav","null","","",""
"survey-text","1260","2772768","0.0-1260.0","bzb5hmc2ggk","2057.2999999998137","","","{""Q0"":""such""}","such","such"
"html-keyboard-response","1261","2774806","0.0-1261.0","bzb5hmc2ggk","null","such","null","","",""
"audio-keyboard-response","1262","2776566","0.0-1262.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1263","2778596","0.0-1263.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1264","2778937","0.0-1264.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_clip.wav","null","","",""
"survey-text","1265","2782552","0.0-1265.0","bzb5hmc2ggk","3611.2999999998137","","","{""Q0"":""grape""}","clip","grape"
"html-keyboard-response","1266","2784587","0.0-1266.0","bzb5hmc2ggk","null","clip","null","","",""
"audio-keyboard-response","1267","2786357","0.0-1267.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1268","2788367","0.0-1268.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1269","2788708","0.0-1269.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_bop.wav","null","","",""
"survey-text","1270","2790520","0.0-1270.0","bzb5hmc2ggk","1808.6000000005588","","","{""Q0"":""but""}","bop","but"
"html-keyboard-response","1271","2792527","0.0-1271.0","bzb5hmc2ggk","null","bop","null","","",""
"audio-keyboard-response","1272","2794297","0.0-1272.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1273","2796327","0.0-1273.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1274","2796698","0.0-1274.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_shout.wav","null","","",""
"survey-text","1275","2798120","0.0-1275.0","bzb5hmc2ggk","1418.2000000001863","","","{""Q0"":""shout""}","shout","shout"
"html-keyboard-response","1276","2800123","0.0-1276.0","bzb5hmc2ggk","null","shout","null","","",""
"audio-keyboard-response","1277","2801888","0.0-1277.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1278","2803917","0.0-1278.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1279","2804198","0.0-1279.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_pent.wav","null","","",""
"survey-text","1280","2806408","0.0-1280.0","bzb5hmc2ggk","2205.7999999998137","","","{""Q0"":""punt""}","pent","punt"
"html-keyboard-response","1281","2808438","0.0-1281.0","bzb5hmc2ggk","null","pent","null","","",""
"audio-keyboard-response","1282","2810208","0.0-1282.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1283","2812238","0.0-1283.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1284","2812549","0.0-1284.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_pipe.wav","null","","",""
"survey-text","1285","2814280","0.0-1285.0","bzb5hmc2ggk","1727.7000000001863","","","{""Q0"":""pipe""}","pipe","pipe"
"html-keyboard-response","1286","2816288","0.0-1286.0","bzb5hmc2ggk","null","pipe","null","","",""
"audio-keyboard-response","1287","2818059","0.0-1287.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1288","2820099","0.0-1288.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1289","2820479","0.0-1289.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_bag.wav","null","","",""
"survey-text","1290","2824504","0.0-1290.0","bzb5hmc2ggk","4021.0999999996275","","","{""Q0"":""bud""}","bag","bud"
"html-keyboard-response","1291","2826519","0.0-1291.0","bzb5hmc2ggk","null","bag","null","","",""
"audio-keyboard-response","1292","2828289","0.0-1292.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1293","2830318","0.0-1293.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1294","2830680","0.0-1294.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_soup.wav","null","","",""
"survey-text","1295","2832176","0.0-1295.0","bzb5hmc2ggk","1492.7000000001863","","","{""Q0"":""soup""}","soup","soup"
"html-keyboard-response","1296","2834180","0.0-1296.0","bzb5hmc2ggk","null","soup","null","","",""
"audio-keyboard-response","1297","2835939","0.0-1297.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1298","2837967","0.0-1298.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1299","2838370","0.0-1299.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_spit.wav","null","","",""
"survey-text","1300","2841072","0.0-1300.0","bzb5hmc2ggk","2698.4000000003725","","","{""Q0"":""squid""}","spit","squid"
"html-keyboard-response","1301","2843099","0.0-1301.0","bzb5hmc2ggk","null","spit","null","","",""
"audio-keyboard-response","1302","2844867","0.0-1302.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1303","2846900","0.0-1303.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1304","2847210","0.0-1304.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f4/r_wreck.wav","null","","",""
"survey-text","1305","2850288","0.0-1305.0","bzb5hmc2ggk","3073.899999999441","","","{""Q0"":""right""}","wreck","right"
"html-keyboard-response","1306","2852310","0.0-1306.0","bzb5hmc2ggk","null","wreck","null","","",""
"audio-keyboard-response","1307","2854070","0.0-1307.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1308","2860761","0.0-1308.0","bzb5hmc2ggk","6179.9000000003725","Please take a short break. Similar to the last block you will receive feedback after you have typed in the word that you heard. Please make sure to note if there is a difference between what you typed and what the word really is.","32","","",""
"html-keyboard-response","1309","2862791","0.0-1309.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1310","2862991","0.0-1310.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_up.wav","null","","",""
"survey-text","1311","2865656","0.0-1311.0","bzb5hmc2ggk","2661.2000000001863","","","{""Q0"":""up""}","up","up"
"html-keyboard-response","1312","2867670","0.0-1312.0","bzb5hmc2ggk","null","up","null","","",""
"audio-keyboard-response","1313","2869441","0.0-1313.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1314","2871481","0.0-1314.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1315","2871902","0.0-1315.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_trade.wav","null","","",""
"survey-text","1316","2873744","0.0-1316.0","bzb5hmc2ggk","1838.199999999255","","","{""Q0"":""tried""}","trade","tried"
"html-keyboard-response","1317","2875761","0.0-1317.0","bzb5hmc2ggk","null","trade","null","","",""
"audio-keyboard-response","1318","2877521","0.0-1318.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1319","2879562","0.0-1319.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1320","2879952","0.0-1320.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_bug.wav","null","","",""
"survey-text","1321","2881592","0.0-1321.0","bzb5hmc2ggk","1636","","","{""Q0"":""bud""}","bug","bud"
"html-keyboard-response","1322","2883601","0.0-1322.0","bzb5hmc2ggk","null","bug","null","","",""
"audio-keyboard-response","1323","2885371","0.0-1323.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1324","2887411","0.0-1324.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1325","2887682","0.0-1325.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_cool.wav","null","","",""
"survey-text","1326","2890336","0.0-1326.0","bzb5hmc2ggk","2650.4000000003725","","","{""Q0"":""too""}","cool","too"
"html-keyboard-response","1327","2892351","0.0-1327.0","bzb5hmc2ggk","null","cool","null","","",""
"audio-keyboard-response","1328","2894108","0.0-1328.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1329","2896132","0.0-1329.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1330","2896463","0.0-1330.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_bad.wav","null","","",""
"survey-text","1331","2897720","0.0-1331.0","bzb5hmc2ggk","1253.7999999998137","","","{""Q0"":""bad""}","bad","bad"
"html-keyboard-response","1332","2899738","0.0-1332.0","bzb5hmc2ggk","null","bad","null","","",""
"audio-keyboard-response","1333","2901492","0.0-1333.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1334","2903512","0.0-1334.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1335","2903813","0.0-1335.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_nab.wav","null","","",""
"survey-text","1336","2905520","0.0-1336.0","bzb5hmc2ggk","1703.7000000001863","","","{""Q0"":""rub""}","nab","rub"
"html-keyboard-response","1337","2907532","0.0-1337.0","bzb5hmc2ggk","null","nab","null","","",""
"audio-keyboard-response","1338","2909292","0.0-1338.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1339","2911313","0.0-1339.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1340","2911744","0.0-1340.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_through.wav","null","","",""
"survey-text","1341","2913288","0.0-1341.0","bzb5hmc2ggk","1541.0999999996275","","","{""Q0"":""so""}","through","so"
"html-keyboard-response","1342","2915292","0.0-1342.0","bzb5hmc2ggk","null","through","null","","",""
"audio-keyboard-response","1343","2917053","0.0-1343.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1344","2919074","0.0-1344.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1345","2919424","0.0-1345.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_beck.wav","null","","",""
"survey-text","1346","2921080","0.0-1346.0","bzb5hmc2ggk","1652.7000000001863","","","{""Q0"":""bike""}","beck","bike"
"html-keyboard-response","1347","2923093","0.0-1347.0","bzb5hmc2ggk","null","beck","null","","",""
"audio-keyboard-response","1348","2924863","0.0-1348.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1349","2926893","0.0-1349.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1350","2927334","0.0-1350.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_stash.wav","null","","",""
"survey-text","1351","2930856","0.0-1351.0","bzb5hmc2ggk","3518.4000000003725","","","{""Q0"":""stash""}","stash","stash"
"html-keyboard-response","1352","2932873","0.0-1352.0","bzb5hmc2ggk","null","stash","null","","",""
"audio-keyboard-response","1353","2934643","0.0-1353.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","1354","2936683","0.0-1354.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","1355","2937085","0.0-1355.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f5/r_off.wav","null","","",""
"survey-text","1356","2939040","0.0-1356.0","bzb5hmc2ggk","1951.8999999994412","","","{""Q0"":""wish""}","off","wish"
"html-keyboard-response","1357","2941074","0.0-1357.0","bzb5hmc2ggk","null","off","null","","",""
"audio-keyboard-response","1358","2942834","0.0-1358.0","bzb5hmc2ggk","null","","null","","",""
